gene_symbol	Brain - Substantia nigra
RP11-945C19.4	0.0
L3MBTL4	1.50561
RP11-793A3.1	0.0961258
RNU5F-3P	0.0
RP11-793A3.2	0.0540227
L3MBTL4-AS1	0.315834
MIR4317	0.0
RP11-637N19.1	0.0
RNU6-349P	0.0
RPL6P27	3.80772
CTD-2124B20.2	0.0
LINC01387	0.0
CTD-2124B20.3	0.0
RN7SL282P	0.0
RP11-91I8.1	0.0
RP11-91I8.2	0.0239918
RP11-91I8.3	0.56249
ARHGAP28	0.0989443
RP11-146G7.2	0.0
LINC00668	0.00701795
SCML2P1	0.0
RNU6-916P	0.0
LAMA1	1.26936
RP11-781P6.1	0.101985
RP11-76K13.3	0.0
SLC25A51P2	0.0
LRRC30	0.0
SNORA48	0.0
PTPRM	9.48948
RP11-678G15.2	0.0
RP11-678G15.1	0.0
U3	0.0
RP11-376P6.3	0.0588138
RP11-789C17.3	0.0
RP11-789C17.1	0.296492
RP11-789C17.5	0.456859
RFWD2P1	0.0
RN7SL50P	0.0
THEMIS3P	0.0
AKR1B1P6	0.0
RAB12	23.6643
RP11-661O13.1	0.229658
TOMM20P3	0.0
GACAT2	0.294631
MTCL1	1.97051
Y_RNA	0.0
RP11-674N23.4	0.0887157
RPS4XP19	0.0
NDUFV2	42.1831
RP11-143J12.3	0.155023
NDUFV2-AS1	1.5453
ANKRD12	5.3421
Y_RNA	0.0
Y_RNA	0.0
RP11-888D10.4	0.722349
RP11-888D10.3	0.478844
TWSG1	8.36241
RP11-61L19.2	0.267527
RALBP1	13.591
RP11-61L19.1	0.0156958
PPP4R1	14.2034
RP11-881L2.1	0.0451099
PPP4R1-AS1	0.517507
RNU6-903P	0.0
KRT18P8	0.0
RAB31	63.8596
RP11-692N5.2	0.0
ZNF415P1	0.0
RN7SL862P	0.0
RNA5SP449	0.0
PIGPP4	0.0
TXNDC2	0.0396181
RP11-474N24.6	0.184335
VAPA	32.0926
RNA5SP450	0.0
RP11-419J16.1	0.0
RP11-138E9.2	0.0
RP11-243E13.2	0.0
LINC01254	0.0148747
APCDD1	14.4841
NAPG	21.0501
RP11-883A18.3	0.111643
LINC01887	0.0
RP11-856M7.7	0.0
CCDC58P1	0.0
RP11-856M7.4	0.0
RP11-856M7.8	0.0
PMM2P1	0.0
RP11-856M7.1	0.0
PIEZO2	2.82189
RP11-856M7.2	0.0
RP11-21G15.1	0.0351801
MIR6788	0.0
RP11-513M1.1	0.0
RP11-93H10.1	0.0
RP11-128P17.2	0.0
RP11-128P17.4	0.0
RP11-128P17.3	0.0
LINC01928	0.0
LINC01255	0.0
RP11-712C7.2	0.0
SLC35G4	0.0
RP11-677O4.5	0.0
NPIPB1P	0.0378168
RP11-677O4.6	0.0
RP11-677O4.4	0.0
MIR7153	0.0
RP11-677O4.2	0.0
GNAL	5.41157
ASNSP6	0.0
RP11-78A19.2	0.0
CHMP1B	19.5986
RP11-78A19.4	0.0
MPPE1	4.08087
RP11-820I16.1	0.342986
RP11-820I16.2	0.0
IMPA2	1.66617
RP11-820I16.3	0.0
RP11-703I16.1	0.148869
RP11-703I16.3	0.0
RP11-703I16.2	0.0
AP002414.1	0.0
RP11-815J4.7	0.0783101
RP11-815J4.6	0.287269
RP11-815J4.1	0.0
RP11-815J4.5	0.0
ANKRD62	0.0
RNU6-324P	0.0
SDHDP1	0.0
RP11-64C12.7	0.0
RP11-64C12.5	0.0
RP11-64C12.4	0.0
RP11-64C12.3	0.0
CCDC58P3	0.0
RP11-64C12.6	0.0
RP11-64C12.9	0.0
CIDEA	0.19174
RP11-64C12.1	0.0211519
RP11-64C12.8	0.0
RNU6-170P	0.0
TUBB6	8.16847
AFG3L2	13.043
RNU7-129P	0.0
PRELID3A	7.56029
RP11-861E21.1	0.986944
RP11-861E21.2	0.708705
SPIRE1	11.521
RP11-861E21.3	0.123073
PSMG2	18.3943
CEP76	0.834298
RP11-973H7.3	0.85486
RP11-973H7.5	0.0
LINC01882	0.0
Y_RNA	0.0
RP11-973H7.1	0.0152806
PTPN2	3.49906
STK25P1	0.0
EIF4A2P1	0.138924
SEH1L	4.48296
RP11-773H22.4	0.176451
CEP192	3.21316
RP11-807E13.3	0.0
RP11-807E13.2	0.0
RP11-794M8.2	0.0
RP11-794M8.1	0.0
LDLRAD4	9.91408
RP11-756J15.3	0.0
C18ORF15	0.0
RP11-756J15.2	0.0
RP11-691H4.3	0.0
LDLRAD4-AS1	0.697275
MIR5190	0.0
RP11-691H4.4	0.0
RP11-53B2.1	0.0206927
RP11-53B2.2	0.0748652
RP11-53B2.5	0.0615231
RP11-53B2.3	0.0160007
RP11-53B2.6	0.497809
RP11-53B2.4	0.0
MIR4526	0.0
RP11-701H16.4	1.65917
FAM210A	3.62328
RP11-720L3.1	0.0
RN7SL362P	0.0
RNMT	9.43065
MC5R	0.0212407
MC2R	0.0
RP11-681N23.1	0.0
RP11-411B10.7	0.0880442
RP11-411B10.8	0.0653503
ZNF519	0.628853
RP11-411B10.2	0.146989
FRG2LP	0.0
RP11-411B10.5	0.0
NF1P5	0.0
ANKRD20A5P	0.174043
RNU6-316P	0.0
RHOT1P1	0.0982042
RP11-757O6.6	0.0365287
CYP4F35P	0.618956
RP11-757O6.7	0.0
RP11-757O6.4	0.0
TERF1P2	0.0346791
FEM1AP2	0.0350907
LONRF2P1	0.0
CXADRP3	0.0
GRAMD4P7	0.0
POTEC	0.0
RNU6-1021P	0.0
OR4K7P	0.0
OR4K8P	0.0
SNX19P3	0.0
VN1R74P	0.0
GTF2IP8	0.0
ANKRD30B	0.251133
RNU6-1210P	0.0
RP11-1157N2__B.2	0.0
MIR3156-2	0.0
LINC01906	0.0
FGF7P1	0.0
RP11-527H14.4	0.0
LINC01443	0.0410067
LINC01444	0.0
RP11-527H14.1	0.0
RP11-805F19.3	0.151304
RP11-805F19.4	0.0262382
RP11-805F19.5	0.0
RP11-805F19.2	0.0
RP11-805F19.1	0.101308
RP11-454P7.3	1.05761
BNIP3P3	0.0
RP11-454P7.1	0.0
AP005901.1	0.0
RNU6-721P	0.0
ROCK1	5.18814
RP11-254G11.1	0.0
RNU6-120P	0.0
EXOGP1	0.0
RP11-699A5.2	0.247905
GREB1L	0.823074
RP11-296E23.2	0.0
RP11-296E23.1	0.0
SNORD23	0.0
ESCO1	3.45006
SNRPD1	9.22599
ABHD3	8.86024
RP11-13N13.5	0.0503262
RP11-13N13.6	0.0
MIR320C1	0.0
MIB1	7.14089
SNORA81	0.0
Y_RNA	0.0
RN7SL233P	0.137257
SNORA73	0.0
MIR133A1HG	0.0146704
RP11-268I9.1	0.0
RP11-268I9.3	0.0
RNU6-1038P	0.0
RP11-268I9.4	0.0
RNA5SP451	0.0
LINC01900	0.0
RP11-595B24.2	0.0
RNU6ATAC20P	0.0
GATA6-AS1	0.014467
GATA6	0.053676
RP11-627G18.2	0.0
RNU6-702P	0.0
RP11-627G18.1	0.0
RP11-627G18.4	0.0
RP11-535A5.1	0.0
CTAGE1	0.0
RP11-863N1.4	0.0
RPS4XP18	0.0
RNU6-1032P	0.0
RP11-739L10.1	0.0649946
RP11-370A5.1	0.0
RBBP8	3.42846
RP11-370A5.2	0.0
UBE2CP2	0.0651695
RN7SL745P	0.0
Y_RNA	0.0
CABLES1	19.6917
TMEM241	1.05895
RP11-17J14.2	0.0
RIOK3	12.041
Y_RNA	0.0
RP11-639E23.1	0.0
C18ORF8	8.95035
NPC1	12.9396
Y_RNA	0.0
ANKRD29	6.16776
RPS10P27	0.0
LAMA3	1.75606
RPL23AP77	0.0
RP11-403A21.1	0.451942
TTC39C	1.15338
TTC39C-AS1	0.358049
RP11-403A21.3	0.0
RP11-799B12.2	0.140831
RNU5A-6P	0.0
RP11-799B12.1	2.45908
CABYR	1.66888
RP11-799B12.4	2.32544
OSBPL1A	34.6951
RNA5SP452	0.0
METAZOA_SRP	0.150774
RNU6-435P	0.0
MIR320C2	0.0
RP11-621L6.2	0.0
RP11-621L6.3	2.23875
IMPACT	14.1874
Y_RNA	0.0
RP11-178F10.1	0.0
HRH4	0.0261564
RP11-178F10.2	0.0
RP11-178F10.3	0.0549587
EIF4A3P1	0.0
LINC01915	0.0
RP11-449D8.2	0.0
RAC1P1	0.0
RP11-449D8.3	0.0
RP11-449D8.5	0.0292877
LINC01894	0.209054
WBP2P1	0.0
RP11-958F21.3	0.0
ZNF521	5.0932
CTD-2576N18.1	0.0
CTD-2006O16.2	0.0
RN7SL97P	0.0
RP11-737G21.1	0.0
SS18	15.2171
RPS24P18	0.0
PSMA8	0.036262
DHFRP1	0.160823
NPM1P2	0.0
TAF4B	1.14782
FAM60BP	0.0
RP11-25D3.1	0.0
RP11-107K17.2	0.0
RNU6-1289P	0.0
LINC01543	0.0
KCTD1	4.65819
RP11-9E17.1	0.42446
RP11-349H17.2	0.0
MIR8057	0.0
CIAPIN1P	0.0
AQP4-AS1	0.72066
PCAT18	0.0772551
RP11-552O4.1	0.0
RP11-552O4.2	0.0
AQP4	34.6174
CHST9	0.625387
RP11-526I8.2	0.0
LINC01908	0.0
RP11-739N10.1	0.0
RP11-26N15.2	0.0
UBA52P9	0.0
RP11-612A1.1	0.0
RBM22P1	0.0
PA2G4P3	0.0
CDH2	10.6992
AC015933.2	0.0967539
RP11-430E17.1	0.276134
ARIH2P1	0.0
RP11-510D21.1	0.0
RP11-510D21.2	0.0
RNU6-408P	0.0
CTD-2515C13.1	0.103406
CTD-2515C13.2	0.0
RP11-784B15.1	0.0
MIR302F	0.0
RP11-675P14.1	0.0
RP11-675P14.2	0.0
RP11-25I11.1	0.0
RNU6-857P	0.0
DSC3	0.0245514
DSC2	0.446509
DSCAS	0.93997
DSC1	0.0662127
RP11-408H20.3	0.315404
DSG1	0.106103
DSG1-AS1	0.0
RNU6-167P	0.0
DSG4	0.0
Y_RNA	0.0
DSG3	0.0127759
RP11-650P15.1	0.0
DSG2	0.0774363
DSG2-AS1	0.0
TTR	16.6802
B4GALT6	2.89472
RP11-549B18.1	1.54618
RN7SKP44	0.0
LRRC37A7P	0.163481
SLC25A52	0.0
TRAPPC8	6.44566
RP11-210K20.2	0.0
RP11-210K20.6	0.0
RP11-210K20.5	0.789428
RNU6-1050P	0.0
RP11-326K13.4	0.88661
PGDP1	0.0
RP11-326K13.2	0.0
RP11-326K13.3	0.0
RNF125	2.69967
RP11-326K13.5	0.0
RP11-53I6.1	0.0
RP11-53I6.3	0.26298
RNF138	6.5614
RP11-53I6.4	0.118774
GAREM1	3.74829
RNA5SP453	0.0
MEP1B	0.0153268
CLUHP6	0.0
RP11-344B2.3	0.0
Y_RNA	0.0
RP11-344B2.2	0.0
AC021224.1	0.0
HNRNPA1P7	0.263924
WBP11P1	0.0
RP11-386P4.1	0.0
KLHL14	0.155494
AC012123.1	0.0
RP11-57G22.1	0.0
RP11-746B8.1	0.0
CCDC178	0.0395839
RP11-680N20.1	0.0
RP11-258B16.1	0.0
ASXL3	0.74259
NOL4	1.94831
Y_RNA	0.0
RP11-379L18.2	0.0
RP11-379L18.1	0.192517
RP11-379L18.3	0.134385
DTNA	60.3406
RP11-115P21.1	0.0
RP11-138H11.1	0.0
RP11-96A15.1	0.348472
MAPRE2	49.6211
RP11-294N21.2	0.0
RP11-294N21.3	1.38501
ZNF397	6.33359
ZSCAN30	4.95412
RP11-158H5.2	1.24632
RP11-158H5.8	0.731148
RP11-158H5.7	0.18375
ZNF271P	10.6131
RP11-54G14.1	0.928761
ZNF24	18.0483
ZNF396	0.830848
RP11-322E11.1	0.0
RP11-322E11.2	0.0
RP11-322E11.5	0.0341
INO80C	3.31548
RP11-322E11.3	0.0
GALNT1	10.1645
MIR3975	0.0
RP11-712P20.2	0.0
RP11-873E20.1	0.111061
NRBF2P1	0.0
MIR187	0.0
MIR3929	0.0
RP11-905K4.1	0.0306395
C18ORF21	11.3027
RP11-723J4.3	0.215305
RPRD1A	18.0585
SLC39A6	20.0093
ELP2	8.55318
RP11-49I11.1	0.272662
MOCOS	0.135921
RP11-49I11.4	0.0999399
RP11-49I11.2	0.0
RP11-49I11.3	0.0
FHOD3	2.19782
TPGS2	16.7317
KIAA1328	1.64089
RP11-58G13.1	0.0
RP11-95O2.1	0.615436
CELF4	13.1998
RP11-95O2.5	1.67775
RP11-797E24.3	0.0
RP11-797E24.1	0.0
RP11-1147P1.1	0.0
MIR4318	0.0
RPL12P40	0.0
RP11-687D19.1	0.0
RN7SKP182	0.0
RNU6-706P	0.0
RP11-244M2.1	0.0
RP11-1I2.1	0.217738
RPL7AP66	0.311966
MIR924	0.0
MIR5583-2	0.0
MIR5583-1	0.0
RNU6-1242P	0.0
LINC01901	0.0
LINC01902	0.157389
RP11-5A1.1	0.0
LINC01477	0.0
RPL17P45	0.0
KC6	0.0270748
RP11-188I24.1	0.0
AC011225.1	0.0
PIK3C3	4.49086
RP11-687E1.2	0.296633
RP11-115N12.1	0.0675682
LINC00907	0.0470609
RNA5SP454	0.0
RIT2	3.61304
SYT4	6.59631
RP11-789C7.1	0.0
AC083760.1	0.0
RNA5SP455	0.0
KRT8P5	0.0
LINC01478	0.0
MLECP1	0.0
RP11-456K23.1	0.339191
SETBP1	1.15232
RP11-9H20.2	0.0
MIR4319	0.0
RP11-693M3.1	0.0297468
RP11-846C15.2	0.0
SLC14A2	0.00789821
SLC14A2-AS1	0.0
RP11-749H17.1	0.0
RP11-749H17.2	0.0
RP11-116O18.1	0.0
RP11-116O18.3	0.0419047
SLC14A1	17.3931
RP11-618K16.4	0.0
SIGLEC15	0.0
EPG5	3.40825
PSTPIP2	1.28521
RN7SKP26	0.0
RP11-8H2.1	0.0401603
RNY4P37	0.0
ATP5A1	79.8387
HAUS1	5.06352
RNU6-1278P	0.0
C18ORF25	4.87148
RNF165	0.937466
RP11-63I8.1	0.0
LOXHD1	0.00758917
ST8SIA5	1.29092
RP11-742D12.1	0.0
RP11-742D12.2	0.195383
RP11-687F6.5	0.894532
PIAS2	2.99535
RP11-687F6.4	0.0
RP11-776B3.1	0.0
KATNAL2	3.78723
ELOA3D	0.0
ELOA3C	0.0
ELOA3B	0.0
ELOA3	0.0
ELOA2	0.0139016
RP11-49K24.3	0.510285
RP11-49K24.4	0.0
RP11-49K24.8	0.31841
HDHD2	37.3704
RP11-49K24.5	0.202838
IER3IP1	7.05801
SKOR2	0.0
RNU6-1131P	0.0
CTD-2130O13.1	0.0184347
MIR4527	0.0
RP11-157P23.1	0.0
RP11-157P23.2	0.0
TPMTP1	0.0
RP11-767C4.1	0.0
SMAD2	2.98891
MTCO2P2	13.1722
RP11-380M21.1	0.0
RP11-380M21.4	0.0
RP11-380M21.3	0.0
ZBTB7C	1.05726
RP11-246E12.2	0.0
RNU6-708P	0.0
C18ORF12	0.0
RNA5SP456	0.0
RP11-23B5.2	0.0
POLR3GP2	0.0
CTIF	26.8653
RP11-426J5.3	0.198988
RP11-426J5.1	0.0
MIR4743	0.0
RP11-426J5.2	0.0
RP11-46D1.2	0.0
RP11-484L8.1	0.0
SMAD7	8.8744
RP11-1058N17.1	0.0
RP11-15F12.6	0.0
RP11-15F12.1	0.0
DYM	6.31051
MIR4744	0.0
RP11-15F12.3	0.0
RP11-30L3.2	0.0
RP11-110H1.9	0.0
PRR13P4	0.0
C18ORF32	49.1132
RP11-110H1.4	0.231233
MIR1539	0.0750281
RPL17	384.013
SNORD58C	0.0
SNORD58A	0.0
SRP72P1	0.0
RP11-110H1.8	0.0
LIPG	0.271967
SMUG1P1	0.0
RP11-813F20.2	0.0
ACAA2	30.5793
SNHG22	0.439006
MYO5B	0.209627
Y_RNA	0.0
RNA5SP457	0.0
RP11-813F20.4	0.0
ADAD1P2	0.0
RP11-689E3.2	0.0
MIR4320	0.0
RN7SL310P	0.0
CFAP53	1.91478
RP11-699C17.1	0.372694
MBD1	13.026
CXXC1	18.7618
RP11-1030E3.1	0.0
RP11-1030E3.2	0.0
RNA5SP458	0.0
SKA1	0.0829851
RPLP0P11	0.0
MAPK4	22.4375
RP11-10I6.2	0.0
MRO	30.3128
HNRNPA3P16	0.0
RPL17P46	0.0
ME2	5.26178
Y_RNA	0.0
ELAC1	2.10935
SMAD4	6.19993
SRSF10P1	0.0
MEX3C	4.35244
RNU1-46P	0.0
LINC01630	0.996152
SS18L2P2	0.0
RP11-267C16.2	0.0
RSL24D1P9	0.0
RP11-440L16.1	0.0
RPS8P3	0.0
RP11-25O3.1	0.0
DCC	1.05446
RP11-7K9.2	0.0
VN1R76P	0.0
MIR4528	0.0
RP11-671P2.1	0.0
LINC01919	0.0
LINC01917	0.0
RPL29P32	0.0
RP11-116K4.1	0.0
MBD2	10.3353
SNORA37	0.0
RP11-850A17.1	0.0930932
POLI	5.35091
STARD6	0.23396
C18ORF54	1.34299
SNRPGP2	3.22035
RP11-61D1.3	0.0
RP11-61D1.2	0.0
RP11-289E15.1	0.0
DYNAP	0.0
RAB27B	1.38614
RPSAP57	0.0
RP11-99A1.2	0.0
RP11-839G9.1	0.0
CCDC68	1.20655
MAP1LC3P	0.0
LINC01929	0.0
RNA5SP459	0.0
TCF4	6.66476
TCF4-AS1	0.0
MIR4529	0.0
TCF4-AS2	0.0
RPL21P126	0.0
RP11-397A16.1	0.0
LINC01415	0.38591
RP11-397A16.3	0.0
LINC01416	0.0386982
CTD-2008L17.1	0.0309677
CTD-2008L17.2	0.0741849
LINC01905	0.0
RP11-456O19.5	0.0
SNORA73	0.0
LINC01539	0.0
RP11-456O19.3	0.0
TXNL1	10.9373
WDR7	3.97212
Y_RNA	0.0
RP11-383D22.1	0.142691
U3	0.0
WDR7-OT1	0.0
LINC-ROR	0.0
CTD-2526M8.3	0.0
BOD1L2	0.0
CTD-2526M8.2	0.0
RNU6-737P	0.0
ST8SIA3	2.11362
RP11-714M23.2	0.0
ONECUT2	0.0455199
FECH	8.41747
RP11-706P11.2	0.734376
NARS	55.1373
RP11-35G9.3	0.400171
RP11-35G9.5	0.498328
ATP8B1	0.657352
RNU6-742P	0.0
RSL24D1P11	0.130895
LINC01897	0.0
HMGN1P30	0.0
NEDD4L	3.98963
RP11-718I15.1	0.0
RP11-845C23.2	0.0
RP11-1151B14.2	0.0
RP11-1151B14.3	0.0
RP11-1151B14.1	0.0
ALPK2	0.00858871
RP11-1151B14.5	0.0
RP11-1151B14.4	0.0
RP11-126O1.2	0.0
SNORA108	0.0
RPL9P31	0.0
RP11-126O1.6	0.0
RP11-126O1.5	0.414127
MALT1	2.27628
RP11-126O1.4	0.0
MRPL37P1	0.0
RP11-108P20.2	0.0
RNU6-219P	0.0
LINC01926	0.0
U8	0.0
ZNF532	14.5126
RNU2-69P	0.0
OACYLP	0.037201
RP11-685A21.1	0.0
SEC11C	42.4188
GRP	1.48895
RAX	0.0
CPLX4	0.0
LMAN1	10.736
RP11-27G24.1	0.0
CCBE1	0.0338715
RP11-27G24.3	0.0
RP11-760L24.1	0.0
RP11-2N1.1	0.0
RP11-2N1.2	0.0
RP11-2N1.3	0.0
RPS26P54	0.0
GLUD1P4	0.0
RP11-824M15.3	0.0
PMAIP1	1.95869
RP11-866E20.1	0.0
NFE2L3P1	0.0
RN7SL342P	0.0
SDCCAG3P1	0.0
RP11-866E20.3	0.0
FAM60CP	0.0
RNU6-567P	0.0
RP11-795H16.3	0.0
RPS3AP49	0.0399484
RNU4-17P	0.0
RP11-795H16.2	0.0
RP11-396N11.1	0.0
MC4R	0.190876
RP11-325K19.3	0.0
MRPS5P4	0.0
RP11-325K19.6	0.0
RP11-325K19.2	0.0
RP11-325K19.1	0.0
CTBP2P3	0.0
HMGN1P31	0.0
CDH20	15.3414
RNU6-116P	0.0
RPL30P14	0.0
RP11-879F14.3	0.0963553
RP11-879F14.2	0.377154
RP11-879F14.1	0.020609
RP11-1096D5.2	0.0
LINC01544	0.0104783
RNF152	2.74847
PIGN	1.23091
RPIAP1	0.0
KIAA1468	5.94441
RP11-173A16.2	0.0
RP11-173A16.1	0.171742
TNFRSF11A	0.313666
Y_RNA	0.0
RP11-640A1.3	0.0
RPL17P44	0.0
RP11-640A1.4	0.0
ACTBP9	0.0
ZCCHC2	2.58446
RP11-120K19.4	0.412525
RP11-120K19.3	0.0382455
RN7SL705P	0.0
PHLPP1	16.2021
RNU6-142P	0.0
BCL2	4.59219
RP11-299P2.1	0.0
RP11-299P2.2	0.0
KDSR	20.6731
RP11-635N19.1	8.09169
VPS4B	16.3031
RP11-635N19.2	0.0250066
SERPINB5	0.0260094
RP11-635N19.3	0.0
ATP5G1P6	0.0
SERPINB12	0.0
SERPINB13	0.0
SERPINB4	0.0
SERPINB11	0.0
SERPINB3	0.0
SERPINB7	0.0
SERPINB2	0.0
SERPINB10	0.0
HMSD	3.42368
RP11-793J2.1	0.891886
SERPINB8	1.80821
RPL12P39	0.0
LINC00305	0.0
LINC01924	0.0
AC100848.1	0.0
LINC01538	0.0
RP11-762J3.1	0.0
AC007948.1	0.0
AC007631.1	0.0
LINC01916	0.0
RP11-775G23.1	0.0
CDH7	0.111561
RP11-389J22.1	0.0
RP11-389J22.3	0.0
PRPF19P1	0.0
CDH19	2.48571
RNU6-1037P	0.0
MIR5011	0.0
RPL31P9	0.0
RP11-563H6.1	0.0
CTD-2541J13.1	1.26538
DSEL	4.91388
RP11-29O13.1	0.0
RP11-28O3.2	0.0
RP11-28O3.1	0.0
RP11-638L3.4	0.0
LINC01903	0.0
RP11-638L3.2	0.0
RP11-638L3.1	0.0649548
RP11-659F24.1	0.0
RP11-526H11.1	0.0
LINC01912	0.0
RP11-421N8.1	0.169929
RP11-128D14.1	0.0
AKR1B10P2	0.0
RP11-585K6.2	0.0
TMX3	7.37281
CCDC102B	1.54893
RP11-734B5.2	0.0
RP11-106E15.1	0.0
RNU6-39P	0.0
SDHCP1	0.0
RP11-861L17.3	0.0
RP11-861L17.4	0.0509255
RP11-861L17.2	0.0
RP11-674P19.2	0.0375118
RP11-17E3.1	2.61902
DOK6	5.36792
RP11-465I4.3	0.0
RP11-465I4.2	0.0974784
RP11-543H23.1	0.0
RP11-543H23.2	0.0
CD226	0.335124
RTTN	1.82302
SOCS6	5.89004
LINC01909	0.537259
RP11-484N16.1	0.0
LINC01910	0.0
LARP7P3	0.0
RPS2P6	0.0
RP11-644A7.2	0.578559
RN7SL795P	0.0
GTSCR1	0.0
RP11-384E22.1	0.0
RP11-529J17.1	0.0
RP11-47G4.2	0.0
RP11-47G4.1	0.0
LINC01541	0.0
RP11-752P2.1	0.0
RP11-752P2.2	0.0
LINC01899	0.0
RP11-723G8.1	0.0
RP11-736G13.1	0.0
RP11-736G13.2	0.0
CBLN2	1.96991
HNRNPA1P11	0.0
NETO1	0.621577
RP11-713C5.1	1.56542
RNA5SP460	0.0
MIR548AV	0.0
RP11-676J15.1	2.01789
RP11-169F17.1	0.0
CTD-2354A18.1	0.0
RP11-126K15.1	0.0
RN7SL401P	0.0
RP11-25L3.3	0.0
RP11-25L3.1	0.0
FBXO15	0.751207
TIMM21	7.60989
RP11-669I1.1	0.0
RN7SL551P	0.0
CYB5A	8.93977
C18ORF63	0.0
FAUP1	1.04366
LINC01922	0.0
FAM69C	12.0374
CNDP2	39.9901
RP11-231E4.5	0.19602
CNDP1	51.4965
RP11-231E4.3	0.161262
LINC00909	6.94694
ZNF407	1.35216
RP11-405M12.3	0.207803
RP11-405M12.4	0.174154
CLOSTRIDIALES-1	0.0
RP11-405M12.2	0.0172721
ZADH2	6.50927
TSHZ1	7.0894
RP11-321M21.4	0.0
RP11-321M21.3	0.0
SMIM21	0.0
RP11-321M21.1	0.0
LINC01898	0.0
RP11-173L6.1	0.0
RP11-1O2.2	0.0
RP11-357H3.1	0.0
RP11-1O2.1	0.011913
RP11-94B19.6	0.0831342
LINC01893	0.0
RP11-94B19.5	0.0
RP11-94B19.2	0.0
RP11-94B19.7	0.0
RP11-94B19.3	0.0
RP11-94B19.4	0.0
ZNF516	2.89791
RP11-504I13.3	0.061509
RP11-504I13.2	0.0272785
RP11-17M16.2	0.507854
C18ORF65	0.515291
LINC00908	0.048256
LINC00683	0.159456
LINC01927	0.0579107
LINC01879	0.0265953
ARL2BPP1	0.0
CCND3P2	0.0
AC139085.2	0.0
RP11-162A12.2	0.94079
RNU6-346P	0.0
RP11-162A12.4	1.85222
ZNF236	2.50919
RPL26P35	0.0
METAZOA_SRP	0.0
RP11-162A12.3	0.0229511
RP11-862L9.3	0.408481
MBP	2840.47
RP11-862L9.2	1.69119
RP11-4B16.3	0.692201
RP11-4B16.1	0.0512928
RP11-4B16.4	0.169346
RP11-751H17.1	0.0
GALR1	0.302852
RP11-176N18.2	0.0373942
SNORA25	0.0
BDP1P	0.0141261
RP11-63N3.1	0.0503554
RP11-63N3.2	0.0
RNA5SP461	0.0
LINC01029	0.0115037
RP11-671C19.2	0.0
RNU6-655P	0.0
RP11-100K18.1	0.044256
RP11-451L19.1	0.0
RP11-123I22.1	0.0
Y_RNA	0.0
RP11-715C4.1	0.0
CTD-2382H12.2	0.0
CTD-2382H12.1	0.0
LINC01896	19.2538
SALL3	2.35315
ATP9B	3.62641
RP11-849I19.2	0.0
CTD-2286N8.2	0.647698
CTD-2286N8.1	0.0296583
RP11-800A18.4	0.0
RP11-800A18.3	0.0296079
NFATC1	1.8864
RP11-196B3.1	0.0
RP11-196B3.3	0.346631
RP11-196B3.2	0.0
RP11-196B3.4	0.0
RP11-567M16.1	0.123624
RP11-567M16.2	0.0
RP11-567M16.3	0.0
RP11-567M16.6	4.89906
CTDP1	3.46075
RP11-567M16.5	0.0
RP11-154H12.2	0.0
RP11-154H12.3	0.0
KCNG2	0.122442
RP11-248M19.1	0.456391
PQLC1	25.1328
HSBP1L1	15.0788
TXNL4A	20.2808
RBFA	7.50564
RBFADN	0.639482
SLC25A6P4	0.0710709
RP11-795F19.5	0.372131
ADNP2	4.0522
PARD6G-AS1	0.54964
PARD6G	1.69324
AC139100.4	2.27881
AC139100.3	0.669744
WASH5P	0.266316
AC008993.2	0.0
LLNLR-222A1.1	0.0
AC008993.3	0.0
FAM138F	0.0
OR4G3P	0.0
OR4G1P	0.0
OR4F17	0.0
WBP1LP11	0.0
OR4F8P	0.0
AC092192.1	0.0
SEPT14P19	0.0
CICP19	0.0
LLNLF-173C4.2	0.0
LLNLF-173C4.1	0.0
LINC01002	0.235527
RNU6-1076P	0.0
CTD-3113P16.11	0.0890592
PLPP2	22.6604
MIER2	3.67724
THEG	0.0
AC010641.1	0.0
C2CD4C	5.94862
SHC2	34.0146
RNA5SP462	0.0
ODF3L2	0.445182
MADCAM1	1.37331
AC005775.2	1.01999
TPGS1	11.9174
CDC34	46.4629
GZMM	0.749937
AC009005.2	0.525576
BSG	290.855
HCN2	69.9653
AC005559.3	0.0517672
POLRMT	15.5569
AC004449.6	0.311088
FGF22	3.10528
RNF126	22.6542
AC004156.3	0.257927
FSTL3	7.39698
PRSS57	0.0403502
RPS2P52	0.0
PALM	72.2405
MISP	0.371755
AC006273.4	0.0943611
LINC01836	0.120821
PTBP1	19.7282
MIR4745	0.0
PLPPR3	3.56764
AZU1	0.581207
PRTN3	0.143202
ELANE	0.149953
CFD	3.51841
MED16	14.395
RNU6-9	0.653904
R3HDM4	21.8883
KISS1R	0.357389
ARID3A	1.13429
AC005391.2	0.0
LLNLR-260G6.1	0.0
WDR18	13.8243
LLNLR-284B4.2	0.0
GRIN3B	0.138301
TMEM259	67.2688
LLNLR-284B4.1	0.0
RNU6-2	1.31072
CNN2	4.00272
ABCA7	4.34864
ARHGAP45	6.50251
POLR2E	58.1588
GPX4	225.039
SBNO2	6.29311
STK11	11.7472
HMGB2P1	0.0
CBARP	3.25972
AC004221.2	0.875705
ATP5D	134.432
MIDN	18.3293
CIRBP	92.464
CIRBP-AS1	0.707325
C19ORF24	13.2958
EFNA2	0.791877
RPS15P9	0.0
