gene_symbol	ensp_id	proximity	sn_tpm
ZBED3	9606.ENSP00000255198	3.4674790230345787	4.39114
SLC38A2	9606.ENSP00000256689	3.4677244076576663	24.9801
MFSD9	9606.ENSP00000258436	3.468008254417052	1.20113
RBM33	9606.ENSP00000384160	3.4680427545029295	7.48493
ATP5SL	9606.ENSP00000403910	3.4682133005029394	16.398
HINFP	9606.ENSP00000318085	3.468340068622333	3.59164
MIEN1	9606.ENSP00000377778	3.468510593531424	54.7128
ABCA5	9606.ENSP00000376443	3.468600352026117	4.82539
TP53TG5	9606.ENSP00000361811	3.4687785373042717	3.23901
FIZ1	9606.ENSP00000221665	3.4688437522452524	5.02766
ADM5	9606.ENSP00000393631	3.4689470735982364	1.73106
KLHL15	9606.ENSP00000332791	3.4689853440128062	1.84046
RTN2	9606.ENSP00000245923	3.469130305225389	9.81914
RHBDD3	9606.ENSP00000216085	3.469349900769965	14.2451
CHURC1	9606.ENSP00000475473	3.4700476411082093	20.9825
CMKLR1	9606.ENSP00000311733	3.470201211233342	1.62258
CMTR2	9606.ENSP00000337512	3.4704403108231956	3.06197
RANBP3L	9606.ENSP00000421853	3.4705685342958823	6.65019
MPPED1	9606.ENSP00000388137	3.470684579289003	2.41493
THUMPD2	9606.ENSP00000423933	3.4720530076567226	4.81615
TNRC18	9606.ENSP00000395538	3.47225166566293	6.84509
EFHC1	9606.ENSP00000360107	3.472453217701077	1.70884
TATDN3	9606.ENSP00000431376	3.4726278219764737	8.89227
DDX59	9606.ENSP00000330460	3.4727473377780127	4.08276
MNT	9606.ENSP00000174618	3.472877716901908	4.81503
SOWAHC	9606.ENSP00000365830	3.472924260069071	2.72582
HESX1	9606.ENSP00000295934	3.473283066249329	1.5462
SLC5A3	9606.ENSP00000370543	3.4734059055824575	2.18642
GPR89A	9606.ENSP00000319673	3.4736421970464524	2.05442
PARP16	9606.ENSP00000261888	3.4738228275420524	2.3295
DNAJC27	9606.ENSP00000264711	3.4739056732417586	5.63755
TMEM98	9606.ENSP00000463245	3.474181648864286	14.74
ARL4C	9606.ENSP00000339754	3.4749654397941914	9.73358
MT1G	9606.ENSP00000391397	3.4752068410239323	118.123
GAB3	9606.ENSP00000399588	3.475543938666142	1.93764
SECISBP2L	9606.ENSP00000453854	3.4758028963891268	36.982
ANKRD35	9606.ENSP00000347802	3.4758769719339253	9.98948
RSPH1	9606.ENSP00000291536	3.4762379469349733	11.3946
FAM208A	9606.ENSP00000417509	3.476501406328781	6.69219
GJB2	9606.ENSP00000372295	3.47677146627311	1.06568
CCDC113	9606.ENSP00000219299	3.4767716767061314	3.96834
TANGO6	9606.ENSP00000261778	3.4772729253492285	2.7678
AMN1	9606.ENSP00000281471	3.477762513384015	9.31186
TMEM110	9606.ENSP00000347195	3.4778657212513524	5.55312
MDFI	9606.ENSP00000230321	3.478752363030976	2.49571
FNDC3A	9606.ENSP00000441831	3.478794513277272	9.77381
RNF219	9606.ENSP00000282003	3.4788545934056767	4.02824
PCDH18	9606.ENSP00000355082	3.4789373418845826	1.61159
CORO6	9606.ENSP00000344562	3.4790489485713088	12.5173
PET117	9606.ENSP00000397881	3.4793791637896723	7.2812
HARBI1	9606.ENSP00000317743	3.47973064659885	1.91583
GJA4	9606.ENSP00000343676	3.4797325514231057	7.84792
ALKBH1	9606.ENSP00000216489	3.4799248416041784	3.07902
SLC29A2	9606.ENSP00000350024	3.4800578588889524	7.31672
TTC9	9606.ENSP00000256367	3.480260004684086	3.41948
P4HTM	9606.ENSP00000341422	3.4803234442080733	16.6694
TATDN2	9606.ENSP00000287652	3.480531977793261	12.7197
DDR2	9606.ENSP00000356899	3.4805839775330147	6.62551
PROCA1	9606.ENSP00000301039	3.4810212499188626	2.49412
SLC38A3	9606.ENSP00000481301	3.481176123953458	15.4528
SLCO3A1	9606.ENSP00000320634	3.48139424314436	9.43615
RNF214	9606.ENSP00000300650	3.482273008492485	7.17595
FAM35A	9606.ENSP00000298784	3.482544217282677	5.60901
C10ORF90	9606.ENSP00000284694	3.483085792763858	4.64833
FAM90A1	9606.ENSP00000445418	3.483108897808262	1.62312
NUAK2	9606.ENSP00000356125	3.483228226259733	1.09716
FUT11	9606.ENSP00000361932	3.4832517602074944	4.60277
NIPAL2	9606.ENSP00000339256	3.48389821350148	3.22763
LRRFIP2	9606.ENSP00000338727	3.483979283233377	12.5957
MS4A14	9606.ENSP00000433761	3.48460725574813	1.1984
C21ORF59	9606.ENSP00000290155	3.4846607497507387	17.4254
THG1L	9606.ENSP00000231198	3.4852213168727837	2.06918
GPATCH2L	9606.ENSP00000261530	3.485409363688653	3.23962
PRPSAP1	9606.ENSP00000414624	3.4854414146638604	10.3202
PHLDA2	9606.ENSP00000319231	3.48580567245759	2.17678
FXYD5	9606.ENSP00000344254	3.485982518037936	7.81379
TYW3	9606.ENSP00000359904	3.486613168853941	6.63996
C15ORF59	9606.ENSP00000457205	3.4877900884774715	25.1642
C11ORF49	9606.ENSP00000367878	3.4879613514872254	13.2973
SCAND1	9606.ENSP00000363103	3.4880307136404696	43.7559
SLC51B	9606.ENSP00000335292	3.488105755701711	3.01292
PDZD4	9606.ENSP00000164640	3.48892240194613	37.1926
HMGN4	9606.ENSP00000366798	3.4889301305782503	19.1377
PHLDB3	9606.ENSP00000292140	3.489095523661928	1.5466
SLC35F2	9606.ENSP00000436785	3.48929680503766	1.68922
TXNRD3	9606.ENSP00000373066	3.491000942618122	1.36931
LYPD6	9606.ENSP00000334463	3.491257755217146	3.03892
NFXL1	9606.ENSP00000422037	3.4914424797700665	2.5401
ZBTB1	9606.ENSP00000451000	3.491711940246411	9.48242
PNMAL2	9606.ENSP00000473036	3.492028100837053	16.1432
PDIK1L	9606.ENSP00000363389	3.4922713931358462	2.61424
DBNDD1	9606.ENSP00000457625	3.492477246746212	16.9067
C10ORF76	9606.ENSP00000359050	3.4925314892359216	9.35375
CDADC1	9606.ENSP00000251108	3.4929642904553297	5.08023
ANKRD54	9606.ENSP00000215941	3.493240249528056	11.939
TMEM185A	9606.ENSP00000471932	3.493247091977146	3.29779
NUDCD1	9606.ENSP00000239690	3.493385456756975	2.69916
RBBP9	9606.ENSP00000336866	3.4937555829810183	7.18014
ASIC4	9606.ENSP00000326627	3.4937925749233893	6.22175
TMEM69	9606.ENSP00000361095	3.4939629968880004	10.2387
TRNT1	9606.ENSP00000251607	3.4940883438300787	4.5741
PKIG	9606.ENSP00000361980	3.4948697566518963	26.1404
CLEC11A	9606.ENSP00000250340	3.4950298984349946	9.20981
SLC38A1	9606.ENSP00000449756	3.495285645587764	11.2234
CYHR1	9606.ENSP00000387426	3.4954166651148872	17.0483
PBX3	9606.ENSP00000362588	3.4958700268894694	14.2992
SLC24A4	9606.ENSP00000431840	3.4963304159138	3.38871
MYADM	9606.ENSP00000375649	3.496367398818516	9.27573
LY6G5B	9606.ENSP00000365024	3.496808288697296	9.00363
OGFR	9606.ENSP00000290291	3.4974247270589434	12.7201
SLC39A10	9606.ENSP00000386766	3.497536062894838	9.36661
DUSP26	9606.ENSP00000256261	3.4982421248761826	32.3371
CDR1	9606.ENSP00000359563	3.498282308279968	9.7406
CD200	9606.ENSP00000420298	3.498620455915468	16.0081
KLF12	9606.ENSP00000366897	3.4988496460381153	2.69912
SULT4A1	9606.ENSP00000332565	3.4988674891419196	34.6969
LRRCC1	9606.ENSP00000353538	3.4991079939305934	8.47895
ZNF507	9606.ENSP00000312277	3.499444325722188	3.45595
LRIF1	9606.ENSP00000358778	3.4995770200508662	4.47941
GTDC1	9606.ENSP00000376608	3.4996377707827357	6.97509
BRI3BP	9606.ENSP00000340761	3.4998218517215522	8.37081
TRIM47	9606.ENSP00000254816	3.4999533514336187	31.8066
RHOXF1	9606.ENSP00000217999	3.500035377158224	1.27319
NUDT13	9606.ENSP00000349874	3.5000742721330957	1.67308
OGFOD2	9606.ENSP00000380544	3.5002442768973845	4.54739
CNN3	9606.ENSP00000359225	3.500381052584711	98.5207
MURC	9606.ENSP00000418668	3.5005073060034886	1.35268
BEX2	9606.ENSP00000442521	3.500609560830367	86.3904
CDAN1	9606.ENSP00000348564	3.500921596498525	3.44271
NIPAL3	9606.ENSP00000363520	3.5009944337449364	31.0523
DDHD2	9606.ENSP00000380352	3.5013160869536697	22.7756
ZNF827	9606.ENSP00000368761	3.502235002963512	3.50812
SLC38A5	9606.ENSP00000471683	3.5024540401362003	13.8327
CCDC84	9606.ENSP00000334767	3.5026578640759656	14.633
MPPED2	9606.ENSP00000350833	3.503141239031984	1.93935
SLC22A4	9606.ENSP00000200652	3.503279547934669	2.01943
PLEKHA6	9606.ENSP00000272203	3.5032989036656783	18.2402
RALGAPA1	9606.ENSP00000302647	3.503315592813476	4.24785
SLC7A1	9606.ENSP00000370128	3.5036285552878637	11.0236
ZNF365	9606.ENSP00000387091	3.503727509854021	6.63424
ZFPL1	9606.ENSP00000294258	3.5039357032717886	19.814
ZBTB34	9606.ENSP00000362551	3.504595947240626	3.26527
KLHL17	9606.ENSP00000343930	3.504752776738799	3.49978
CSAG1	9606.ENSP00000359310	3.504846742974256	1.05476
C2ORF88	9606.ENSP00000345107	3.5052082301212546	4.86332
C9ORF64	9606.ENSP00000365522	3.505562710049502	4.04026
CISD3	9606.ENSP00000483781	3.5058874714047126	25.6408
MOB3B	9606.ENSP00000262244	3.5062649826847125	10.807
KIAA1958	9606.ENSP00000440504	3.506410771810695	2.04336
SLC35A3	9606.ENSP00000359172	3.506586483390607	1.62153
PLCXD1	9606.ENSP00000371073	3.5071465460606013	4.48306
EID1	9606.ENSP00000431162	3.5075275168724716	138.525
SLC37A3	9606.ENSP00000321498	3.507600106589691	3.58227
FAM171B	9606.ENSP00000304108	3.507633577653123	14.7317
FBXO38	9606.ENSP00000377895	3.5079001019367992	7.33528
EPSTI1	9606.ENSP00000318982	3.508152801631063	2.35927
NKAPL	9606.ENSP00000345716	3.5082086998826356	3.16991
SUCO	9606.ENSP00000356696	3.508700195356867	6.58971
RNF150	9606.ENSP00000425840	3.5087589223711544	1.74962
SLC39A13	9606.ENSP00000354689	3.509010384081168	17.4054
TYW1	9606.ENSP00000352645	3.510348547860472	5.68426
PKNOX2	9606.ENSP00000298282	3.5103969349988042	3.17963
MDH1B	9606.ENSP00000363533	3.5104538148466213	2.11356
GPR75	9606.ENSP00000378195	3.51068604355165	2.71765
TM7SF3	9606.ENSP00000342322	3.5108832395736904	12.5873
GTPBP8	9606.ENSP00000373176	3.5109822839608427	2.15778
EMILIN1	9606.ENSP00000369677	3.5113147954751263	5.09211
PDXDC1	9606.ENSP00000379691	3.5117214304843554	12.8138
SLC35F6	9606.ENSP00000345528	3.512098930795336	12.7514
CCDC77	9606.ENSP00000239830	3.512202246031158	3.29084
KCNT1	9606.ENSP00000360822	3.5122167012817442	1.34154
TCN2	9606.ENSP00000215838	3.512493078388478	13.6055
ZMAT3	9606.ENSP00000311221	3.512764765395693	10.4617
JTB	9606.ENSP00000271843	3.5131712259371835	80.155
ZNF503	9606.ENSP00000361602	3.5133881329240206	7.59524
MOBP	9606.ENSP00000312293	3.513689575804467	392.803
TMEM235	9606.ENSP00000402790	3.513689575804467	21.5085
ENDOV	9606.ENSP00000429190	3.51405888651371	3.61915
RLF	9606.ENSP00000361857	3.5140833347741585	4.58235
SLC9B2	9606.ENSP00000378265	3.514166258465933	6.41733
TMPRSS3	9606.ENSP00000291532	3.51421188630491	1.3966
CCNB1IP1	9606.ENSP00000409896	3.5145720392583253	10.9282
TMEM223	9606.ENSP00000303987	3.5146684591816593	7.1408
SLC6A17	9606.ENSP00000330199	3.5148970989678956	5.68124
LMBRD2	9606.ENSP00000296603	3.5149911170820847	4.22325
OSER1	9606.ENSP00000362061	3.5150175640203187	21.8246
ABHD11	9606.ENSP00000222800	3.51510292119294	11.8776
BAALC	9606.ENSP00000312457	3.5151928869206355	140.357
TMEM101	9606.ENSP00000468025	3.5153764002721566	8.10351
GLT1D1	9606.ENSP00000281703	3.515768579862935	3.83188
ASTE1	9606.ENSP00000426421	3.5170399972154254	2.35128
SYPL1	9606.ENSP00000011473	3.5171488713694465	49.2958
SLC22A23	9606.ENSP00000385028	3.517640040986398	9.21569
C16ORF70	9606.ENSP00000219139	3.517759579874471	8.19959
EMID1	9606.ENSP00000335481	3.5185185185185186	7.7634
ZNF330	9606.ENSP00000262990	3.518540283246166	15.1764
KLF10	9606.ENSP00000285407	3.518582818049884	2.78303
RTTN	9606.ENSP00000255674	3.5189848996728985	1.82302
C2ORF81	9606.ENSP00000290390	3.5192059549859067	2.31055
CCDC154	9606.ENSP00000373828	3.5192059549859067	1.34344
PGAP2	9606.ENSP00000278243	3.519671872594457	6.87913
TRIM34	9606.ENSP00000422947	3.5197481666165125	1.40979
SESTD1	9606.ENSP00000415332	3.5200429524050914	11.449
ELMOD2	9606.ENSP00000326342	3.5201506214033333	3.62064
ACBD7	9606.ENSP00000367453	3.5202956811473416	17.158
CABYR	9606.ENSP00000483621	3.5204497904410927	1.66888
ANKRD23	9606.ENSP00000321679	3.5205469081987926	4.51849
MTHFSD	9606.ENSP00000354152	3.520748803573847	2.36675
SIGLEC8	9606.ENSP00000321077	3.521025535141701	4.19604
EVA1C	9606.ENSP00000300255	3.5210666020542405	7.56903
WBP1	9606.ENSP00000233615	3.5218565642212325	82.858
YY1AP1	9606.ENSP00000357323	3.522354451969383	14.6789
TMX4	9606.ENSP00000246024	3.5224990094046795	16.4809
GJB6	9606.ENSP00000348521	3.5225284214560264	21.2592
ABHD1	9606.ENSP00000326491	3.522693530542482	2.4054
PYROXD2	9606.ENSP00000359607	3.5235289794330513	4.06952
GON4L	9606.ENSP00000357315	3.5235740682780925	3.45896
C5ORF30	9606.ENSP00000326110	3.5239029429945354	13.5202
PCED1A	9606.ENSP00000353868	3.524096162132972	28.5986
OSGIN2	9606.ENSP00000396445	3.5241306162235255	7.45532
BCAM	9606.ENSP00000270233	3.524162471066601	14.0094
MOB3C	9606.ENSP00000271139	3.524637330509683	5.15147
C6ORF203	9606.ENSP00000384867	3.524789905243677	9.45182
C5ORF22	9606.ENSP00000326879	3.525351601813415	5.99251
ITFG1	9606.ENSP00000319918	3.525541496724756	9.4295
METTL9	9606.ENSP00000350874	3.525707540906396	34.1803
SFT2D2	9606.ENSP00000271375	3.526206324936807	6.63524
TBC1D9	9606.ENSP00000411197	3.526212329592701	7.90011
LYSMD3	9606.ENSP00000314518	3.5266814919267384	4.02096
CYB561A3	9606.ENSP00000389745	3.52697000193513	2.79695
MSS51	9606.ENSP00000299432	3.5274291589783013	1.24446
ANKH	9606.ENSP00000284268	3.5276802725820247	20.1522
NAV3	9606.ENSP00000381007	3.528077393108068	2.88699
PIGZ	9606.ENSP00000413405	3.5282333467456963	5.47118
LRP3	9606.ENSP00000253193	3.5286404325851626	35.7391
BTBD19	9606.ENSP00000395461	3.5287359509639753	1.01259
LRCH1	9606.ENSP00000374447	3.5306818778497844	2.88049
YPEL3	9606.ENSP00000381821	3.531316704020579	58.1183
GDAP1L1	9606.ENSP00000440498	3.5318527127833628	5.51159
TMEM38B	9606.ENSP00000363824	3.531948377093383	4.28748
FUT10	9606.ENSP00000332757	3.5329093070511135	1.59415
USP54	9606.ENSP00000345216	3.533780045539861	28.3999
ALKBH4	9606.ENSP00000292566	3.533990459379643	8.94321
SFXN4	9606.ENSP00000347924	3.534229943574789	14.7112
RNF157	9606.ENSP00000269391	3.534262792055608	22.9605
MYZAP	9606.ENSP00000267853	3.5343152099336645	1.96597
ZCCHC14	9606.ENSP00000268616	3.534476672890804	7.20284
LENG9	9606.ENSP00000479355	3.534676179398086	1.16917
SIDT2	9606.ENSP00000314023	3.534926493998814	13.9221
TMEM50B	9606.ENSP00000439768	3.5349935187737547	29.1251
TCTA	9606.ENSP00000273590	3.5360155483765636	33.4942
FASTKD3	9606.ENSP00000264669	3.536103142535339	2.97439
DHRS13	9606.ENSP00000368173	3.5366352217360673	2.87582
CCDC90B	9606.ENSP00000434724	3.5370412441726007	12.3285
EMCN	9606.ENSP00000296420	3.5373675081622302	3.52689
TRAM1L1	9606.ENSP00000309402	3.537616543628568	5.38877
DFNB59	9606.ENSP00000386647	3.5377351460103306	3.61605
LEAP2	9606.ENSP00000296877	3.538087223596438	1.19972
KLRC3	9606.ENSP00000371328	3.5382690476274696	3.6126
PGBD1	9606.ENSP00000259883	3.538352774832096	4.80032
NPAT	9606.ENSP00000278612	3.5387362796356374	1.95221
TMEM141	9606.ENSP00000290079	3.539204977640538	68.8009
EMILIN3	9606.ENSP00000332806	3.539479734267556	2.97109
ABHD17B	9606.ENSP00000366240	3.5395898054125903	15.1569
TMEM163	9606.ENSP00000281924	3.5398101088846365	8.80072
KIAA1211	9606.ENSP00000423366	3.539993998474559	2.05531
CCDC102A	9606.ENSP00000258214	3.5401693997037835	1.83767
NDRG4	9606.ENSP00000377823	3.5404172891442274	114.958
SLC9A6	9606.ENSP00000359729	3.540640344764056	15.9589
RASGEF1B	9606.ENSP00000264400	3.5406731732270105	1.83527
ADCK5	9606.ENSP00000310547	3.5408504433547208	4.18631
ANKDD1A	9606.ENSP00000325895	3.542688002369499	5.93295
TMEM128	9606.ENSP00000372201	3.5434037559666023	21.0462
APOL6	9606.ENSP00000386280	3.543595050962054	2.16953
SLC6A9	9606.ENSP00000353791	3.5442618724802544	24.2546
AZGP1	9606.ENSP00000292401	3.544694271233121	17.7985
PEBP4	9606.ENSP00000256404	3.544828887336858	30.597
COLCA2	9606.ENSP00000484135	3.5449520600383746	3.21454
ST8SIA6	9606.ENSP00000366827	3.545103554144098	1.61562
ZNF397	9606.ENSP00000331577	3.5456901349086394	6.33359
LRRC14	9606.ENSP00000292524	3.5461552227759565	8.44731
SNX16	9606.ENSP00000379621	3.5462879430843897	4.73822
PCDH8	9606.ENSP00000367177	3.5465333281851295	1.36258
LMBR1L	9606.ENSP00000267102	3.546870660353221	8.32341
STK33	9606.ENSP00000416750	3.547739523645839	3.67554
PRPSAP2	9606.ENSP00000268835	3.5477791018699674	13.1571
SLC30A4	9606.ENSP00000261867	3.5494256642016495	2.19546
ERAP1	9606.ENSP00000296754	3.549763978761832	3.35125
MFSD11	9606.ENSP00000464932	3.5498630120468944	4.36467
C10ORF10	9606.ENSP00000298295	3.5500977384265253	29.6332
CCDC136	9606.ENSP00000297788	3.550630594655752	10.9126
BBX	9606.ENSP00000319974	3.5511323379977977	8.40968
NISCH	9606.ENSP00000339958	3.5515350132018435	26.8893
BTN3A3	9606.ENSP00000244519	3.5517925403147785	5.41258
TRPV3	9606.ENSP00000301365	3.5520686144854445	2.74527
PXMP4	9606.ENSP00000386385	3.552298752521813	3.17834
LACC1	9606.ENSP00000391747	3.5524216404593454	12.1004
KBTBD2	9606.ENSP00000302586	3.5528281379219155	16.5162
MAP7	9606.ENSP00000482335	3.5528286871240318	33.9279
FRMD8	9606.ENSP00000319726	3.5528413192522317	8.19018
SCHIP1	9606.ENSP00000404860	3.553587926301341	3.86112
ZCCHC12	9606.ENSP00000308921	3.5542944984294236	8.17379
ENPP4	9606.ENSP00000318066	3.5547375160051216	17.0917
BOD1L1	9606.ENSP00000040738	3.554798786596997	4.75564
TMEM176A	9606.ENSP00000417626	3.5548523206751055	30.37
SLC30A1	9606.ENSP00000355968	3.554889828373044	9.64737
TOR2A	9606.ENSP00000362381	3.5549773618087874	4.7448
MANEA	9606.ENSP00000351669	3.5552811982408397	2.48285
TMEM106C	9606.ENSP00000400471	3.555720322692972	11.5008
EXD3	9606.ENSP00000340474	3.5570722550856586	4.27451
WBP1L	9606.ENSP00000414721	3.5585497321169144	16.0516
DAGLB	9606.ENSP00000297056	3.558873650955378	8.05726
ANKMY2	9606.ENSP00000303570	3.5593343881294177	11.5696
TEX2	9606.ENSP00000258991	3.559825190911491	34.8322
LURAP1	9606.ENSP00000361048	3.560273305344147	4.87832
EXTL2	9606.ENSP00000359132	3.5606458331970052	8.70042
ALG13	9606.ENSP00000378260	3.561853338270725	4.91692
FHOD3	9606.ENSP00000466937	3.562761653050411	2.19782
FOXS1	9606.ENSP00000365145	3.5636669188420047	2.61015
ZSCAN16	9606.ENSP00000366527	3.5636689289211017	3.64396
MFSD3	9606.ENSP00000301327	3.5651677777596276	14.1526
SAMD14	9606.ENSP00000424474	3.5654522476682784	9.26706
LRRC45	9606.ENSP00000306760	3.5668952257634174	4.66762
ZNF469	9606.ENSP00000402343	3.566939557777462	1.01554
PBX2	9606.ENSP00000364190	3.5672358591248665	20.2371
DUSP23	9606.ENSP00000357087	3.5672394490267365	23.8802
SOX7	9606.ENSP00000301921	3.5679186594132712	3.77227
C1RL	9606.ENSP00000266542	3.568434180257615	3.1158
KIAA1841	9606.ENSP00000385579	3.5689575793771837	4.07564
PNMAL1	9606.ENSP00000318131	3.5693332939655082	24.1648
PVRIG	9606.ENSP00000316675	3.569872393401805	3.82684
ISM1	9606.ENSP00000262487	3.5701971542679507	1.37665
TPRA1	9606.ENSP00000347748	3.5702980237932027	9.47959
PLAC8L1	9606.ENSP00000309087	3.570735687269453	1.49909
VASH1	9606.ENSP00000167106	3.571093056657612	19.0245
ISOC1	9606.ENSP00000173527	3.5711917105191127	18.2619
ZNF57	9606.ENSP00000303696	3.57130847037236	1.71768
KCNK12	9606.ENSP00000327611	3.571650195068497	1.75116
UACA	9606.ENSP00000314556	3.572058800319021	8.02494
EXO5	9606.ENSP00000361788	3.5730448437630757	1.01542
FASTKD1	9606.ENSP00000400513	3.5732677102175963	6.36861
ENDOU	9606.ENSP00000397679	3.5735065465213935	1.60177
AKNA	9606.ENSP00000303769	3.5743586536861462	4.25147
FITM2	9606.ENSP00000380037	3.5743705913112676	4.88254
EHBP1L1	9606.ENSP00000312671	3.574459057770718	6.68863
MTF1	9606.ENSP00000362127	3.5747662113710974	3.6731
INCA1	9606.ENSP00000458316	3.5760358838772097	2.59009
PLAGL2	9606.ENSP00000246229	3.576741921686036	2.17547
UNC50	9606.ENSP00000350409	3.5769706231270915	16.9806
PLA1A	9606.ENSP00000273371	3.5771892623385337	5.32506
PLAC9	9606.ENSP00000361337	3.5778489321451254	4.14395
ZNF410	9606.ENSP00000407130	3.5779927346192406	4.17111
NCDN	9606.ENSP00000362340	3.578829388457397	48.3091
TMA16	9606.ENSP00000351380	3.580130569276249	4.66198
SHPK	9606.ENSP00000225519	3.5803435500618077	4.03058
MRM1	9606.ENSP00000481559	3.5806163851496873	3.6458
PAQR4	9606.ENSP00000321804	3.5812074499415574	24.0543
GAL3ST3	9606.ENSP00000308591	3.581523870912938	2.45775
METTL8	9606.ENSP00000480056	3.5818234326464458	3.50419
SLC4A2	9606.ENSP00000419412	3.5819177849498898	9.01257
NUDT18	9606.ENSP00000480722	3.5819588645811047	5.01998
C19ORF24	9606.ENSP00000386557	3.5820332132787707	13.2958
CCDC137	9606.ENSP00000329360	3.582122741781143	10.5924
DNAJC25	9606.ENSP00000320650	3.5821712649587827	3.92877
SLC35C1	9606.ENSP00000313318	3.5826917002460776	4.26741
MYT1L	9606.ENSP00000396103	3.5837243487086985	2.22331
MID2	9606.ENSP00000262843	3.5838499931982115	1.64092
LDOC1L	9606.ENSP00000340434	3.5841125430546192	16.4587
C14ORF80	9606.ENSP00000376307	3.5841125430546192	5.19966
CBLN3	9606.ENSP00000267406	3.584994784992756	2.62396
SLC19A3	9606.ENSP00000258403	3.5856490702568338	3.07501
ICK	9606.ENSP00000349458	3.5863705210512595	6.76655
GRAMD1C	9606.ENSP00000350881	3.58642120971054	5.42318
C1ORF43	9606.ENSP00000357507	3.5874895444416968	109.252
SLC4A3	9606.ENSP00000273063	3.5877515152341704	18.6765
CCDC146	9606.ENSP00000285871	3.5888624595904286	4.0766
HDHD2	9606.ENSP00000300605	3.590277573447279	37.3704
TIGD1	9606.ENSP00000386186	3.5908279331267163	4.12149
CD302	9606.ENSP00000259053	3.59163936028978	4.59466
NIM1K	9606.ENSP00000420849	3.592498057944188	4.19916
SDR39U1	9606.ENSP00000382327	3.593866350990906	17.2478
C11ORF58	9606.ENSP00000228136	3.5948439442517834	44.5406
FAM149B1	9606.ENSP00000242505	3.5954266226097475	11.0144
TSGA10	9606.ENSP00000377123	3.596253556807822	1.70075
CLCA4	9606.ENSP00000359594	3.59642327945221	4.50996
SDF4	9606.ENSP00000353094	3.5964575793068665	46.0056
GPM6A	9606.ENSP00000280187	3.5970738875293895	66.6276
MKX	9606.ENSP00000364946	3.5971122212514492	1.49959
IGLON5	9606.ENSP00000270642	3.5985837627200015	14.1439
ROGDI	9606.ENSP00000322832	3.6002933199085327	87.2644
CMBL	9606.ENSP00000296658	3.6009235943392355	11.614
